"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL","month"
125517559,20110601,201106,2011,2011.4137,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"046","046","04",1,7,18,2,18,6.72275641025641,1,"Russia","RS","RS",60,100,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125517982,20110601,201106,2011,2011.4137,"RUSJUD","RUSSIA","RUS",NA,NA,NA,NA,"JUD",NA,NA,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,1,"172","172","17",4,-5,1,1,1,0,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,4,"Meshchanskiy, Voronezhskaya Oblast', Russia","RS","RS86",51.5297,40.9219,132798,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,20130203,"","06"
125520749,20110601,201106,2011,2011.4137,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"0353","035","03",1,7,6,2,6,6.02554823221947,3,"District, Maryland, United States","US","USMD",38.8883,-76.5881,1929409,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125520777,20110601,201106,2011,2011.4137,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"036","036","03",1,4,1,1,1,3.81679389312977,3,"Columbus, Georgia, United States","US","USGA",32.461,-84.9877,331443,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125521124,20110601,201106,2011,2011.4137,"USA","AMERICAN","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"051","051","05",1,3.4,11,2,11,7.92196955860862,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125521171,20110601,201106,2011,2011.4137,"USA","ATLANTA","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"060","060","06",2,6,7,2,7,9.07979015097061,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125522684,20110601,201106,2011,2011.4137,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"GEOGOV","MIKHEIL SAAKASHVILI","GEO",NA,NA,NA,NA,"GOV",NA,NA,1,"040","040","04",1,1,2,1,2,7.10059171597633,1,"United States","US","US",38,-97,0,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,"","06"
125522685,20110601,201106,2011,2011.4137,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"GEOGOV","MIKHEIL SAAKASHVILI","GEO",NA,NA,NA,NA,"GOV",NA,NA,1,"040","040","04",1,1,7,1,7,7.10059171597633,1,"United States","US","US",38,-97,0,1,"United States","US","US",38,-97,0,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,"","06"
125523787,20110601,201106,2011,2011.4137,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,1,"174","174","17",4,-5,1,1,1,0,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,20130203,"","06"
125523838,20110601,201106,2011,2011.4137,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,1,"070","070","07",2,7,1,1,1,7.71929824561404,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,"","06"
125523839,20110601,201106,2011,2011.4137,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,1,"070","070","07",2,7,1,1,1,7.71929824561404,4,"Turkgozu, Ardahan, Turkey","TU","TU86",41.5797,42.8208,-773832,4,"Turkgozu, Ardahan, Turkey","TU","TU86",41.5797,42.8208,-773832,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,"","06"
125523841,20110601,201106,2011,2011.4137,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,1,"070","070","07",2,7,1,1,1,7.71929824561404,2,"Georgia, United States","US","USGA",0,0,0,4,"Turkgozu, Ardahan, Turkey","TU","TU86",41.5797,42.8208,-773832,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130203,"","06"
125524172,20110601,201106,2011,2011.4137,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAMED","THE ASSOCIATED PRESS","USA",NA,NA,NA,NA,"MED",NA,NA,1,"013","013","01",1,0.4,8,4,8,4.61164684483013,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125524681,20110601,201106,2011,2011.4137,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,"CVL","COMMUNITY",NA,NA,NA,NA,NA,"CVL",NA,NA,1,"042","042","04",1,1.9,2,1,2,6.88622754491018,2,"Texas, United States","US","USTX",31.106,-97.6475,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125525098,20110601,201106,2011,2011.4137,"USAJUD","ATLANTA","USA",NA,NA,NA,NA,"JUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,9,1,9,4.09356725146199,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125525148,20110601,201106,2011,2011.4137,"USAJUD","A US","USA",NA,NA,NA,NA,"JUD",NA,NA,"PHL","FILIPINO","PHL",NA,NA,NA,NA,NA,NA,NA,1,"051","051","05",1,3.4,1,1,1,4.09356725146199,1,"Georgia","GG","GG",42,43.5,0,3,"Pittsburgh, Pennsylvania, United States","US","USPA",40.4406,-79.9959,1213644,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125527752,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CVL","RESIDENTS",NA,NA,NA,NA,NA,"CVL",NA,NA,1,"130","130","13",3,-4.4,9,1,9,4.8,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125528437,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOV","FIREFIGHTER",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"020","020","02",1,3,9,1,9,2.7455121436114,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125528494,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,0,"036","036","03",1,4,9,1,9,2.7455121436114,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125528671,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOV","AUTHORITIES",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"050","050","05",1,3.5,7,1,7,6.71834625322997,NA,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
125529331,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ITA","ROME","ITA",NA,NA,NA,NA,NA,NA,NA,0,"042","042","04",1,1.9,2,1,2,7.41687979539642,NA,NA,NA,NA,0,0,0,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,"","06"
125529334,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ITA","ROME","ITA",NA,NA,NA,NA,NA,NA,NA,0,"042","042","04",1,1.9,1,1,1,7.41687979539642,NA,NA,NA,NA,0,0,0,3,"White House, District of Columbia, United States","US","USDC",38.8951,-77.0364,531723,4,"South Ossetia, Georgia (general), Georgia","GG","GG00",42.3333,44,-2329959,20130203,"","06"
125529484,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JUD","FEDERAL JUDGE",NA,NA,NA,NA,NA,"JUD",NA,NA,1,"020","020","02",1,3,108,14,108,4.77964254737025,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125529605,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JUD","ATTORNEY",NA,NA,NA,NA,NA,"JUD",NA,NA,1,"190","190","19",4,-10,4,1,4,9.55882352941176,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125529992,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MED","BLOG",NA,NA,NA,NA,NA,"MED",NA,NA,1,"043","043","04",1,2.8,9,1,9,7.56972111553785,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125530074,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIL","COMMANDER",NA,NA,NA,NA,NA,"MIL",NA,NA,1,"020","020","02",1,3,5,1,5,6.76532769556025,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125530711,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,0,"046","046","04",1,7,2,1,2,5.41237113402062,NA,NA,NA,NA,0,0,0,4,"Rostov, Rostovskaya Oblast', Russia","RS","RS61",47.2364,39.7139,-2993218,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
125530713,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,0,"046","046","04",1,7,2,1,2,5.41237113402062,NA,NA,NA,NA,0,0,0,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
125530719,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,0,"061","061","06",2,6.4,1,1,1,5.41237113402062,NA,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
125530720,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,0,"061","061","06",2,6.4,1,1,1,5.41237113402062,NA,NA,NA,NA,0,0,0,4,"Rostov, Rostovskaya Oblast', Russia","RS","RS61",47.2364,39.7139,-2993218,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,NA,20130203,"","06"
125531373,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,0,"040","040","04",1,1,1,1,1,6.21693121693122,NA,NA,NA,NA,0,0,0,3,"Park Forest, Illinois, United States","US","USIL",41.4914,-87.6745,415383,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125531854,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","ARIZONA","USA",NA,NA,NA,NA,NA,NA,NA,0,"046","046","04",1,7,6,5,6,4.82522438165644,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125532057,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"100","100","10",3,-5,2,1,2,6.76532769556025,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125532159,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","COLUMBUS","USA",NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,9,1,9,0.813008130081301,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125532467,20110602,201106,2011,2011.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","COLUMBUS","USA",NA,NA,NA,NA,NA,NA,NA,1,"193","193","19",4,-10,9,1,9,0.813008130081301,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125535343,20110602,201106,2011,2011.4164,"AZEBUS","AZERBAIJAN","AZE",NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"111","111","11",3,-2,9,1,9,2.35294117647059,4,"Kutaisi, Georgia (general), Georgia","GG","GG00",42.2639,42.6999,-2328171,0,NA,NA,NA,0,0,0,4,"Kutaisi, Georgia (general), Georgia","GG","GG00",42.2639,42.6999,-2328171,20130203,"","06"
125536364,20110602,201106,2011,2011.4164,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,18,2,18,2.69162210338681,4,"Kutaisi, Georgia (general), Georgia","GG","GG00",42.2639,42.6999,-2328171,0,NA,NA,NA,0,0,0,4,"Kutaisi, Georgia (general), Georgia","GG","GG00",42.2639,42.6999,-2328171,20130203,"","06"
125536585,20110602,201106,2011,2011.4164,"BUS","COMPANIES",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"020","020","02",1,3,9,1,9,8.8929219600726,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125538435,20110602,201106,2011,2011.4164,"BUSGOV","BUSINESS",NA,NA,NA,NA,NA,"BUS","GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"014","014","01",1,0,1,1,1,7.54985754985755,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125538450,20110602,201106,2011,2011.4164,"BUSGOV","BUSINESS",NA,NA,NA,NA,NA,"BUS","GOV",NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"014","014","01",1,0,2,1,2,7.54985754985755,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125541033,20110602,201106,2011,2011.4164,"COP","POLICE",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"060","060","06",2,6,9,1,9,2.77078085642317,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125541049,20110602,201106,2011,2011.4164,"COP","POLICE",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"071","071","07",2,7.4,9,1,9,5.2991452991453,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125541234,20110602,201106,2011,2011.4164,"COP","POLICE CHIEF",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"160","160","16",4,-4,4,1,4,4.07725321888412,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125541414,20110602,201106,2011,2011.4164,"COP","POLICE",NA,NA,NA,NA,NA,"COP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,2,1,2,1.22699386503067,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125541685,20110602,201106,2011,2011.4164,"COP","POLICE",NA,NA,NA,NA,NA,"COP",NA,NA,"CVL","CITIZEN",NA,NA,NA,NA,NA,"CVL",NA,NA,0,"120","120","12",3,-4,4,1,4,5.05933791380387,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
125542898,20110602,201106,2011,2011.4164,"CRM","GANG",NA,NA,NA,NA,NA,"CRM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"180","180","18",4,-9,4,1,4,2.73224043715847,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125542955,20110602,201106,2011,2011.4164,"CRM","CRIMINAL",NA,NA,NA,NA,NA,"CRM",NA,NA,"COP","DEPUTY",NA,NA,NA,NA,NA,"COP",NA,NA,1,"173","173","17",4,-5,2,1,2,5.38922155688623,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125542990,20110602,201106,2011,2011.4164,"CRM","CRIMINAL",NA,NA,NA,NA,NA,"CRM",NA,NA,"GRD","GRENADA","GRD",NA,NA,NA,NA,NA,NA,NA,1,"173","173","17",4,-5,7,1,7,5.38922155688623,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125543363,20110602,201106,2011,2011.4164,"CVL","VILLAGE",NA,NA,NA,NA,NA,"CVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"017","017","01",1,0,1,1,1,7.69230769230769,4,"Sukhumi, Georgia (general), Georgia","GG","GG00",43.002,41.0139,-2329946,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
125543364,20110602,201106,2011,2011.4164,"CVL","VILLAGE",NA,NA,NA,NA,NA,"CVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"017","017","01",1,0,6,1,6,7.69230769230769,0,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,0,NA,NA,NA,0,0,0,4,"Sukhumi, Georgia (general), Georgia","GG","GG00",43.002,41.0139,-2329946,20130203,"","06"
125543403,20110602,201106,2011,2011.4164,"CVL","COMMUNITY",NA,NA,NA,NA,NA,"CVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"020","020","02",1,3,9,1,9,6.76532769556025,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125543658,20110602,201106,2011,2011.4164,"CVL","CITIZEN",NA,NA,NA,NA,NA,"CVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"120","120","12",3,-4,5,1,5,5.05933791380387,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
125545380,20110602,201106,2011,2011.4164,"EDU","COLLEGE",NA,NA,NA,NA,NA,"EDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,4,1,4,9.86622073578595,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125545438,20110602,201106,2011,2011.4164,"EDU","COLLEGE",NA,NA,NA,NA,NA,"EDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"020","020","02",1,3,8,1,4,4.03225806451613,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125545638,20110602,201106,2011,2011.4164,"EDU","COLLEGE",NA,NA,NA,NA,NA,"EDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"060","060","06",2,6,1,1,1,7.54985754985755,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125545729,20110602,201106,2011,2011.4164,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"110","110","11",3,-2,5,1,5,7.02479338842975,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125546101,20110602,201106,2011,2011.4164,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,"JUD","SUPREME COURT",NA,NA,NA,NA,NA,"JUD",NA,NA,1,"190","190","19",4,-10,2,1,2,4.18604651162791,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125546214,20110602,201106,2011,2011.4164,"EDU","COLLEGE",NA,NA,NA,NA,NA,"EDU",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,5,1,5,9.86622073578595,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125546250,20110602,201106,2011,2011.4164,"EDU","STUDENT",NA,NA,NA,NA,NA,"EDU",NA,NA,"USA","ATLANTA","USA",NA,NA,NA,NA,NA,NA,NA,1,"036","036","03",1,4,9,1,9,7.02479338842975,1,"Georgia","GG","GG",42,43.5,0,3,"Atlanta, Georgia, United States","US","USGA",33.749,-84.388,351615,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125546379,20110602,201106,2011,2011.4164,"EDU","COLLEGE",NA,NA,NA,NA,NA,"EDU",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"060","060","06",2,6,2,1,2,7.54985754985755,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125548929,20110602,201106,2011,2011.4164,"GBR","UNITED KINGDOM","GBR",NA,NA,NA,NA,NA,NA,NA,"BUS","INDUSTRY",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"010","010","01",1,0,2,1,2,6.51828298887122,4,"Yorkshire, North Yorkshire, United Kingdom","UK","UKJ7",54,-1.5,-2612324,4,"Eggleston, Durham, United Kingdom","UK","UKD8",54.6,-2,-2595421,1,"Georgia","GG","GG",42,43.5,0,20130203,"","06"
125549576,20110602,201106,2011,2011.4164,"GEOGOV","MIKHEIL SAAKASHVILI","GEO",NA,NA,NA,NA,"GOV",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"040","040","04",1,1,2,1,2,7.41687979539642,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,20130203,"","06"
125549577,20110602,201106,2011,2011.4164,"GEOGOV","MIKHEIL SAAKASHVILI","GEO",NA,NA,NA,NA,"GOV",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"040","040","04",1,1,1,1,1,7.41687979539642,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,2,"Georgia, United States","US","USGA",0,0,0,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,20130203,"","06"
125549773,20110602,201106,2011,2011.4164,"GOV","AUTHORITIES",NA,NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,4,1,4,6.71834625322997,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130203,"","06"
