"GLOBALEVENTID" "SQLDATE" "MonthYear" "Year" "FractionDate" "Actor1Code" "Actor1Name" "Actor1CountryCode" "Actor1KnownGroupCode" "Actor1EthnicCode" "Actor1Religion1Code" "Actor1Religion2Code" "Actor1Type1Code" "Actor1Type2Code" "Actor1Type3Code" "Actor2Code" "Actor2Name" "Actor2CountryCode" "Actor2KnownGroupCode" "Actor2EthnicCode" "Actor2Religion1Code" "Actor2Religion2Code" "Actor2Type1Code" "Actor2Type2Code" "Actor2Type3Code" "IsRootEvent" "EventCode" "EventBaseCode" "EventRootCode" "QuadClass" "GoldsteinScale" "NumMentions" "NumSources" "NumArticles" "AvgTone" "Actor1Geo_Type" "Actor1Geo_FullName" "Actor1Geo_CountryCode" "Actor1Geo_ADM1Code" "Actor1Geo_Lat" "Actor1Geo_Long" "Actor1Geo_FeatureID" "Actor2Geo_Type" "Actor2Geo_FullName" "Actor2Geo_CountryCode" "Actor2Geo_ADM1Code" "Actor2Geo_Lat" "Actor2Geo_Long" "Actor2Geo_FeatureID" "ActionGeo_Type" "ActionGeo_FullName" "ActionGeo_CountryCode" "ActionGeo_ADM1Code" "ActionGeo_Lat" "ActionGeo_Long" "ActionGeo_FeatureID" "DATEADDED" "SOURCEURL"
"2359326" 229451482 20130129 201301 2013 2013.0795 "GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 1 "030" "030" "03" 1 4 2 1 2 3.48258706467662 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 1 "Russia" "RS" "RS" 60 100 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2360475" 229452631 20130129 201301 2013 2013.0795 "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA NA NA NA NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 3 1 3 2.04081632653061 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2360824" 229452980 20130129 201301 2013 2013.0795 "GOV" "FINANCE MINIST" NA NA NA NA NA "GOV" NA NA NA NA NA NA NA NA NA NA NA NA 1 "060" "060" "06" 2 6 10 1 10 0 4 "Batumi, Ajaria**, Georgia" "GG" "GG04" 41.6423 41.6339 -2326229 0 NA NA NA 0 0 0 4 "Batumi, Ajaria**, Georgia" "GG" "GG04" 41.6423 41.6339 -2326229 20130203 ""
"2360997" 229453153 20130129 201301 2013 2013.0795 "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA NA NA NA NA NA NA NA NA NA NA 1 "080" "080" "08" 2 5 10 1 10 1.61290322580645 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2361890" 229454046 20130129 201301 2013 2013.0795 "GOV" "MINIST OF ECONOMY" NA NA NA NA NA "GOV" NA NA "AZE" "AZERBAIJAN" "AZE" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 1 1 1 1.75438596491228 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Baku, Baki*, Azerbaijan" "AJ" "AJ09" 40.3953 49.8822 -2705195 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2361892" 229454048 20130129 201301 2013 2013.0795 "GOV" "MINIST OF ECONOMY" NA NA NA NA NA "GOV" NA NA "AZE" "BAKU" "AZE" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 2 1 2 1.75438596491228 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2363460" 229455616 20130129 201301 2013 2013.0795 "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA "ISR" "ISRAELI" "ISR" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 5 1 5 2.04081632653061 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Israel" "IS" "IS" 31.5 34.75 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2363994" 229456150 20130129 201301 2013 2013.0795 "GOV" "FINANCE MINIST" NA NA NA NA NA "GOV" NA NA "MED" "MEDIA" NA NA NA NA NA "MED" NA NA 1 "010" "010" "01" 1 0 10 1 10 0 4 "Batumi, Ajaria**, Georgia" "GG" "GG04" 41.6423 41.6339 -2326229 4 "Batumi, Ajaria**, Georgia" "GG" "GG04" 41.6423 41.6339 -2326229 4 "Batumi, Ajaria**, Georgia" "GG" "GG04" 41.6423 41.6339 -2326229 20130203 ""
"2364771" 229456927 20130129 201301 2013 2013.0795 "GOV" "MINIST FOR FOREIGN" NA NA NA NA NA "GOV" NA NA "RUS" "MOSCOW" "RUS" NA NA NA NA NA NA NA 1 "042" "042" "04" 1 1.9 1 1 1 2.99003322259136 0 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2364797" 229456953 20130129 201301 2013 2013.0795 "GOV" "FOREIGN MINIST" NA NA NA NA NA "GOV" NA NA "RUS" "RUSSIAN" "RUS" NA NA NA NA NA NA NA 1 "120" "120" "12" 3 -4 10 1 10 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 1 "Russia" "RS" "RS" 60 100 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2365347" 229457503 20130129 201301 2013 2013.0795 "GOV" "MINIST OF ECONOMY" NA NA NA NA NA "GOV" NA NA "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 1 1 1 1.75438596491228 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2370892" 229463048 20130129 201301 2013 2013.0795 "IRN" "IRAN" "IRN" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "020" "020" "02" 1 3 2 1 2 2.04081632653061 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2372169" 229464325 20130129 201301 2013 2013.0795 "ISR" "ISRAELI" "ISR" NA NA NA NA NA NA NA "AZE" "AZERBAIJANI" "AZE" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 1 1 1 2.04081632653061 1 "Israel" "IS" "IS" 31.5 34.75 0 4 "Tehran, Tehran, Iran" "IR" "IR26" 35.75 51.5148 10074674 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2372170" 229464326 20130129 201301 2013 2013.0795 "ISR" "ISRAELI" "ISR" NA NA NA NA NA NA NA "AZE" "AZERBAIJANI" "AZE" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 1 1 1 2.04081632653061 1 "Israel" "IS" "IS" 31.5 34.75 0 1 "Azerbaijan" "AJ" "AJ" 40.5 47.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2372310" 229464466 20130129 201301 2013 2013.0795 "ISR" "ISRAELI" "ISR" NA NA NA NA NA NA NA "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA 1 "040" "040" "04" 1 1 5 1 5 2.04081632653061 1 "Israel" "IS" "IS" 31.5 34.75 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2372906" 229465062 20130129 201301 2013 2013.0795 "ISRGOV" "SHIMON PERES" "ISR" NA NA NA NA "GOV" NA NA "AZEGOV" "ILHAM ALIYEV" "AZE" NA NA NA NA "GOV" NA NA 0 "036" "036" "03" 1 4 2 1 2 2.04081632653061 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2376250" 229468406 20130129 201301 2013 2013.0795 "JUD" "PROSECUTOR" NA NA NA NA NA "JUD" NA NA "BUS" "COMPANY" NA NA NA NA NA "BUS" NA NA 1 "190" "190" "19" 4 -10 2 1 2 0.56657223796034 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2376696" 229468852 20130129 201301 2013 2013.0795 "JUD" "CONSTITUTIONAL COURT" NA NA NA NA NA "JUD" NA NA "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 1 "060" "060" "06" 2 6 10 1 10 1.18577075098814 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2380755" 229472911 20130129 201301 2013 2013.0795 "LEG" "GENERAL ASSEMBLY" NA NA NA NA NA "LEG" NA NA NA NA NA NA NA NA NA NA NA NA 1 "141" "141" "14" 3 -6.5 1 1 1 2.6865671641791 0 "Athens, AttikíR, Greece" "GR" "GR35" 37.9833 23.7333 -814876 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2381221" 229473377 20130129 201301 2013 2013.0795 "LEG" "HOUSE OF REPRESENTATIVES" NA NA NA NA NA "LEG" NA NA "HLH" "HOSPITAL" NA NA NA NA NA "HLH" NA NA 1 "071" "071" "07" 2 7.4 10 1 10 2.94117647058824 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2381609" 229473765 20130129 201301 2013 2013.0795 "LEG" "SENATOR" NA NA NA NA NA "LEG" NA NA "USA" "SOUTH CAROLINA" "USA" NA NA NA NA NA NA NA 0 "010" "010" "01" 1 0 1 1 1 6.59340659340659 1 "Georgia" "GG" "GG" 42 43.5 0 2 "South Carolina, United States" "US" "USSC" 33.8191 -80.9066 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2382675" 229474831 20130129 201301 2013 2013.0795 "MED" "SPOKESMAN" NA NA NA NA NA "MED" NA NA NA NA NA NA NA NA NA NA NA NA 1 "010" "010" "01" 1 0 6 1 6 0.56657223796034 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2384104" 229476260 20130129 201301 2013 2013.0795 "MED" "SPOKESMAN" NA NA NA NA NA "MED" NA NA "JUD" "PROSECUTOR" NA NA NA NA NA "JUD" NA NA 1 "055" "055" "05" 1 7 6 1 6 0.56657223796034 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2385137" 229477293 20130129 201301 2013 2013.0795 "MEXGOV" "MEXICO" "MEX" NA NA NA NA "GOV" NA NA "MEX" "MEXICO CITY" "MEX" NA NA NA NA NA NA NA 0 "046" "046" "04" 1 7 2 1 2 1.55844155844156 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2385909" 229478065 20130129 201301 2013 2013.0795 "MIL" "MILITARY" NA NA NA NA NA "MIL" NA NA "MED" "NEWSPAPER" NA NA NA NA NA "MED" NA NA 0 "013" "013" "01" 1 0.4 2 1 2 4.4362292051756 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 4 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 20130203 ""
"2395713" 229487869 20130129 201301 2013 2013.0795 "RUS" "MOSCOW" "RUS" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "036" "036" "03" 1 4 1 1 1 2.99003322259136 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2395724" 229487880 20130129 201301 2013 2013.0795 "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 2 1 2 3.44827586206897 0 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2395726" 229487882 20130129 201301 2013 2013.0795 "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 8 1 8 3.44827586206897 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2395780" 229487936 20130129 201301 2013 2013.0795 "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 "061" "061" "06" 2 6.4 1 1 1 2.99003322259136 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2395837" 229487993 20130129 201301 2013 2013.0795 "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "166" "166" "16" 4 -7 8 1 8 3.44827586206897 0 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2396040" 229488196 20130129 201301 2013 2013.0795 "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA "CVL" "THE POOR" NA NA NA NA NA "CVL" NA NA 1 "111" "111" "11" 3 -2 8 1 8 3.44827586206897 0 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2396041" 229488197 20130129 201301 2013 2013.0795 "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA "CVL" "THE POOR" NA NA NA NA NA "CVL" NA NA 1 "166" "166" "16" 4 -7 2 1 2 3.44827586206897 0 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2396172" 229488328 20130129 201301 2013 2013.0795 "RUS" "MOSCOW" "RUS" NA NA NA NA NA NA NA "GOV" "MINIST FOR FOREIGN" NA NA NA NA NA "GOV" NA NA 1 "043" "043" "04" 1 2.8 1 1 1 2.99003322259136 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2396736" 229488892 20130129 201301 2013 2013.0795 "RUSBUS" "RUSSIA" "RUS" NA NA NA NA "BUS" NA NA "RUS" "MOSCOW" "RUS" NA NA NA NA NA NA NA 0 "046" "046" "04" 1 7 1 1 1 2.99003322259136 0 "Davos, Switzerland (general), Switzerland" "SZ" "SZ00" 46.8167 9.83333 -2551751 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2406942" 229499098 20130129 201301 2013 2013.0795 "USA" "SOUTH CAROLINA" "USA" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 "120" "120" "12" 3 -4 1 1 1 6.59340659340659 2 "South Carolina, United States" "US" "USSC" 33.8191 -80.9066 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2407562" 229499718 20130129 201301 2013 2013.0795 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 "173" "173" "17" 4 -5 1 1 1 0.56657223796034 2 "Georgia, United States" "US" "USGA" 0 0 0 0 NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2411210" 229503366 20130129 201301 2013 2013.0795 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "EDU" "SCHOOL" NA NA NA NA NA "EDU" NA NA 1 "036" "036" "03" 1 4 4 1 4 4.87421383647799 3 "Carrollton High School, Georgia, United States" "US" "USGA" 33.5658 -85.081 350093 3 "Carrollton High School, Georgia, United States" "US" "USGA" 33.5658 -85.081 350093 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2412424" 229504580 20130129 201301 2013 2013.0795 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "GOV" "MINIST OF ECONOMY" NA NA NA NA NA "GOV" NA NA 1 "040" "040" "04" 1 1 1 1 1 1.75438596491228 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2413012" 229505168 20130129 201301 2013 2013.0795 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "HLH" "HOSPITAL" NA NA NA NA NA "HLH" NA NA 1 "042" "042" "04" 1 1.9 4 1 4 1.90839694656489 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2414786" 229506942 20130129 201301 2013 2013.0795 "USA" "ATLANTA" "USA" NA NA NA NA NA NA NA "LEG" "GENERAL ASSEMBLY" NA NA NA NA NA "LEG" NA NA 1 "141" "141" "14" 3 -6.5 1 1 1 2.6865671641791 1 "Georgia" "GG" "GG" 42 43.5 0 4 "Athens, AttikíR, Greece" "GR" "GR35" 37.9833 23.7333 -814876 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2417155" 229509311 20130129 201301 2013 2013.0795 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "USAGOV" "UNITED STATES" "USA" NA NA NA NA "GOV" NA NA 1 "040" "040" "04" 1 1 4 1 4 1.75438596491228 2 "Georgia, United States" "US" "USGA" 0 0 0 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2417931" 229510087 20130129 201301 2013 2013.0795 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "USALEG" "UNITED STATES" "USA" NA NA NA NA "LEG" NA NA 1 "141" "141" "14" 3 -6.5 4 1 4 2.6865671641791 1 "Georgia" "GG" "GG" 42 43.5 0 4 "Athens, AttikíR, Greece" "GR" "GR35" 37.9833 23.7333 -814876 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2421181" 229513337 20130129 201301 2013 2013.0795 "USAGOV" "UNITED STATES" "USA" NA NA NA NA "GOV" NA NA "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 4 1 4 1.75438596491228 2 "Georgia, United States" "US" "USGA" 0 0 0 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2421456" 229513612 20130129 201301 2013 2013.0795 "USAGOV" "UNITED STATES" "USA" NA NA NA NA "GOV" NA NA "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 1 "192" "192" "19" 4 -9.5 2 1 2 3.98671096345515 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2422051" 229514207 20130129 201301 2013 2013.0795 "USAJUD" "UNITED STATES" "USA" NA NA NA NA "JUD" NA NA "BUS" "COMPANY" NA NA NA NA NA "BUS" NA NA 1 "190" "190" "19" 4 -10 4 1 4 0.56657223796034 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2422052" 229514208 20130129 201301 2013 2013.0795 "USAJUD" "UNITED STATES" "USA" NA NA NA NA "JUD" NA NA "BUS" "COMPANY" NA NA NA NA NA "BUS" NA NA 1 "190" "190" "19" 4 -10 2 1 2 0.56657223796034 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2422577" 229514733 20130129 201301 2013 2013.0795 "USALEG" "UNITED STATES" "USA" NA NA NA NA "LEG" NA NA NA NA NA NA NA NA NA NA NA NA 1 "141" "141" "14" 3 -6.5 2 1 2 2.6865671641791 0 "Athens, AttikíR, Greece" "GR" "GR35" 37.9833 23.7333 -814876 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2427438" 229517652 20130130 201301 2013 2013.0822 NA NA NA NA NA NA NA NA NA NA "ARM" "ARMENIAN" "ARM" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 2 1 2 2.64550264550265 NA NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"2429072" 229519286 20130130 201301 2013 2013.0822 NA NA NA NA NA NA NA NA NA NA "COPGOV" "DEPUTY" NA NA NA NA NA "COP" "GOV" NA 1 "040" "040" "04" 1 1 10 1 10 3.57142857142857 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2429768" 229519982 20130130 201301 2013 2013.0822 NA NA NA NA NA NA NA NA NA NA "EDU" "UNIVERSITY" NA NA NA NA NA "EDU" NA NA 0 "013" "013" "01" 1 0.4 6 1 6 2.97029702970297 NA NA NA NA 0 0 0 4 "Caucasus Mountains, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 0 "Caucasus Mountains, Georgia (general), Georgia" "GG" "GG00" 42.5 45 NA 20130203 ""
"2430627" 229520841 20130130 201301 2013 2013.0822 NA NA NA NA NA NA NA NA NA NA "GBR" "UNITED KINGDOM" "GBR" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 2 1 2 5.09554140127389 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2430635" 229520849 20130130 201301 2013 2013.0822 NA NA NA NA NA NA NA NA NA NA "GBR" "UNITED KINGDOM" "GBR" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 4 1 4 5.09554140127389 NA NA NA NA 0 0 0 1 "United Kingdom" "UK" "UK" 54 -2 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2431049" 229521263 20130130 201301 2013 2013.0822 NA NA NA NA NA NA NA NA NA NA "GOV" "FOREIGN MINIST" NA NA NA NA NA "GOV" NA NA 1 "040" "040" "04" 1 1 10 1 10 1.6597510373444 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2431981" 229522195 20130130 201301 2013 2013.0822 NA NA NA NA NA NA NA NA NA NA "IGOEUREEC" "THE EU" "EUR" "EEC" NA NA NA "IGO" NA NA 1 "046" "046" "04" 1 7 2 1 2 4.76190476190476 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2431982" 229522196 20130130 201301 2013 2013.0822 NA NA NA NA NA NA NA NA NA NA "IGOEUREEC" "THE EU" "EUR" "EEC" NA NA NA "IGO" NA NA 1 "046" "046" "04" 1 7 2 1 2 4.76190476190476 NA NA NA NA 0 0 0 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 20130203 ""
"2433264" 229523478 20130130 201301 2013 2013.0822 NA NA NA NA NA NA NA NA NA NA "LEG" "REPRESENTATIVES" NA NA NA NA NA "LEG" NA NA 1 "046" "046" "04" 1 7 2 1 2 1.51515151515152 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"2434767" 229524981 20130130 201301 2013 2013.0822 NA NA NA NA NA NA NA NA NA NA "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 10 1 10 1.36986301369863 NA NA NA NA 0 0 0 1 "Russia" "RS" "RS" 60 100 0 4 "Borjomi, Samtskhe-Javakhetis Mkhare, Georgia" "GG" "GG72" 41.8527 43.4128 -2326360 20130203 ""
"2434775" 229524989 20130130 201301 2013 2013.0822 NA NA NA NA NA NA NA NA NA NA "RUS" "RUSSIAN" "RUS" NA NA NA NA NA NA NA 0 "042" "042" "04" 1 1.9 2 1 2 1.36986301369863 NA NA NA NA 0 0 0 4 "Borjomi, Samtskhe-Javakhetis Mkhare, Georgia" "GG" "GG72" 41.8527 43.4128 -2326360 4 "Borjomi, Samtskhe-Javakhetis Mkhare, Georgia" "GG" "GG72" 41.8527 43.4128 -2326360 20130203 ""
